82	DL1882	Dell	headphone	3464	3324	High precision headphone by Dell	1856	images/electronics/headphone/35.jpeg	1193	
83	LTH5911	LogiTech	mobile	1436	1192	Latest presentation of mobile by LogiTech	1244	images/electronics/mobile/4.jpeg	8546	
84	SNX8783	Sony	mp3player	3166	3034	Latest presentation of mp3player by Sony	1530	images/electronics/mp3player/95.jpeg	8448	
85	SNX9072	Sony	television	4035	3773	Latest presentation of television by Sony	1030	images/electronics/television/18.jpeg	5024	
86	DL8596	Dell	headphone	3646	3506	Latest presentation of headphone by Dell	1404	images/electronics/headphone/12.jpeg	4661	
87	DL3931	Dell	fan	1702	1528	High precision fan by Dell	1766	images/electronics/fan/38.jpeg	2197	
88	IB8832	iBall	television	3246	2965	Lightweight television by iBall	1241	images/electronics/television/3.jpeg	3186	
89	LTH3504	LogiTech	earphone	3127	2997	Lightweight earphone by LogiTech	1354	images/electronics/earphone/1.jpeg	3642	
90	SMNG5194	Samsung	fan	4491	4351	High precision fan by Samsung	1942	images/electronics/fan/48.jpeg	1448	
91	IB4451	iBall	fan	925	776	Latest presentation of fan by iBall	1398	images/electronics/fan/22.jpeg	6352	
92	DL7425	Dell	television	4091	3890	High precision television by Dell	1846	images/electronics/television/16.jpeg	2109	
93	IB2169	iBall	mp3player	2816	2636	High precision mp3player by iBall	1607	images/electronics/mp3player/80.jpeg	1632	
94	IB4603	iBall	mobile	3816	3623	Lightweight mobile by iBall	1982	images/electronics/mobile/36.jpeg	6497	
95	LTH739	LogiTech	headphone	4895	4706	High precision headphone by LogiTech	1410	images/electronics/headphone/26.jpeg	2787	
96	SMNG4562	Samsung	mobile	3053	2824	High precision mobile by Samsung	1968	images/electronics/mobile/18.jpeg	1023	
97	LTH4375	LogiTech	headphone	1764	1658	High precision headphone by LogiTech	1833	images/electronics/headphone/34.jpeg	7092	
98	DL7378	Dell	mp3player	4842	4668	Lightweight mp3player by Dell	1728	images/electronics/mp3player/87.jpeg	9984	
99	IB3911	iBall	mp3player	600	341	High precision mp3player by iBall	1217	images/electronics/mp3player/67.jpeg	6004	
100	DL2064	Dell	mp3player	3977	3786	High precision mp3player by Dell	1214	images/electronics/mp3player/46.jpeg	5142	
101	DL2899	Dell	fan	2328	2101	High precision fan by Dell	1792	images/electronics/fan/16.jpeg	6551	
102	LTH2010	LogiTech	refrigerator	2447	2291	Latest presentation of refrigerator by LogiTech	1700	images/electronics/refrigerator/107.jpeg	8177	
103	SNX92	Sony	refrigerator	2714	2436	Lightweight refrigerator by Sony	1829	images/electronics/refrigerator/45.jpeg	9129	
104	DL3308	Dell	earphone	4513	4342	High precision earphone by Dell	1239	images/electronics/earphone/16.jpeg	5382	
105	IB2283	iBall	fan	554	330	Lightweight fan by iBall	1796	images/electronics/fan/41.jpeg	8399	
106	DL6607	Dell	mobile	2428	2281	High precision mobile by Dell	1876	images/electronics/mobile/10.jpeg	4743	
107	SNX3511	Sony	mobile	2956	2703	Lightweight mobile by Sony	1323	images/electronics/mobile/42.jpeg	8716	
108	LTH7468	LogiTech	headphone	1056	869	Lightweight headphone by LogiTech	1460	images/electronics/headphone/5.jpeg	5762	
109	SMNG221	Samsung	mp3player	2446	2152	Latest presentation of mp3player by Samsung	1802	images/electronics/mp3player/5.jpeg	2173	
110	IB5673	iBall	television	2208	1930	Latest presentation of television by iBall	1742	images/electronics/television/14.jpeg	6411	
111	SMNG99	Samsung	mp3player	1405	1154	Lightweight mp3player by Samsung	1799	images/electronics/mp3player/9.jpeg	6797	
112	SMNG8489	Samsung	mp3player	592	383	Latest presentation of mp3player by Samsung	1688	images/electronics/mp3player/62.jpeg	4217	
113	LTH5105	LogiTech	headphone	2202	2010	Lightweight headphone by LogiTech	1313	images/electronics/headphone/39.jpeg	1484	
114	DL7365	Dell	earphone	2689	2579	Latest presentation of earphone by Dell	1825	images/electronics/earphone/21.jpeg	1700	
115	SNX2662	Sony	fan	2277	2069	Lightweight fan by Sony	1081	images/electronics/fan/29.jpeg	4929	
116	DL7929	Dell	earphone	515	412	Latest presentation of earphone by Dell	1999	images/electronics/earphone/29.jpeg	5801	
117	DL6273	Dell	headphone	1525	1322	High precision headphone by Dell	1155	images/electronics/headphone/13.jpeg	3360	
118	LTH3740	LogiTech	refrigerator	3284	3160	High precision refrigerator by LogiTech	1534	images/electronics/refrigerator/24.jpeg	5603	
119	SNX9238	Sony	fan	4625	4329	High precision fan by Sony	1937	images/electronics/fan/45.jpeg	7156	
120	DL1032	Dell	earphone	4483	4213	Latest presentation of earphone by Dell	1099	images/electronics/earphone/18.jpeg	5727	
121	LTH6744	LogiTech	fan	3861	3691	Latest presentation of fan by LogiTech	1073	images/electronics/fan/23.jpeg	9297	
122	SMNG2901	Samsung	mobile	1386	1092	High precision mobile by Samsung	1300	images/electronics/mobile/44.jpeg	5725	
123	IB5743	iBall	refrigerator	3230	3100	Lightweight refrigerator by iBall	1892	images/electronics/refrigerator/58.jpeg	2622	
124	IB2980	iBall	headphone	1383	1200	High precision headphone by iBall	1612	images/electronics/headphone/28.jpeg	2882	
125	DL5167	Dell	mobile	1921	1692	High precision mobile by Dell	1505	images/electronics/mobile/18.jpeg	8513	
126	LTH5367	LogiTech	earphone	3481	3234	Lightweight earphone by LogiTech	1441	images/electronics/earphone/20.jpeg	4500	
127	LTH2930	LogiTech	headphone	4948	4657	High precision headphone by LogiTech	1245	images/electronics/headphone/7.jpeg	2628	
128	DL448	Dell	headphone	992	886	Latest presentation of headphone by Dell	1280	images/electronics/headphone/44.jpeg	8775	
129	SMNG7394	Samsung	earphone	3245	3100	Latest presentation of earphone by Samsung	1406	images/electronics/earphone/29.jpeg	7998	
130	LTH4552	LogiTech	mp3player	2113	2004	Lightweight mp3player by LogiTech	1032	images/electronics/mp3player/64.jpeg	4630	
131	DL3512	Dell	earphone	3866	3700	Latest presentation of earphone by Dell	1724	images/electronics/earphone/25.jpeg	4751	
132	LTH5773	LogiTech	headphone	518	416	Latest presentation of headphone by LogiTech	1705	images/electronics/headphone/9.jpeg	8875	
133	SNX636	Sony	headphone	1210	986	High precision headphone by Sony	1921	images/electronics/headphone/8.jpeg	5920	
134	IB1596	iBall	headphone	2740	2575	Latest presentation of headphone by iBall	1756	images/electronics/headphone/15.jpeg	6256	
135	SMNG4979	Samsung	fan	4780	4607	High precision fan by Samsung	1649	images/electronics/fan/34.jpeg	8844	
136	LTH4324	LogiTech	mobile	986	872	High precision mobile by LogiTech	1053	images/electronics/mobile/23.jpeg	9358	
137	DL502	Dell	earphone	3948	3823	Latest presentation of earphone by Dell	1755	images/electronics/earphone/11.jpeg	7259	
138	DL5864	Dell	fan	4127	3975	Latest presentation of fan by Dell	1451	images/electronics/fan/18.jpeg	8043	
139	DL998	Dell	television	3031	2915	High precision television by Dell	1800	images/electronics/television/21.jpeg	2064	
140	DL9635	Dell	headphone	2253	2070	Lightweight headphone by Dell	1191	images/electronics/headphone/16.jpeg	9366	
141	SNX4001	Sony	headphone	1735	1588	Latest presentation of headphone by Sony	1568	images/electronics/headphone/24.jpeg	6186	
142	SMNG7615	Samsung	refrigerator	2788	2547	High precision refrigerator by Samsung	1046	images/electronics/refrigerator/109.jpeg	3412	
143	SNX8660	Sony	refrigerator	885	609	Lightweight refrigerator by Sony	1713	images/electronics/refrigerator/91.jpeg	8992	
144	SNX8745	Sony	television	1449	1163	High precision television by Sony	1827	images/electronics/television/0.jpeg	5942	
145	IB9484	iBall	mp3player	1428	1320	High precision mp3player by iBall	1978	images/electronics/mp3player/103.jpeg	5914	
146	LTH4374	LogiTech	refrigerator	3474	3237	High precision refrigerator by LogiTech	1480	images/electronics/refrigerator/114.jpeg	6491	
147	DL8690	Dell	refrigerator	3091	2937	High precision refrigerator by Dell	1371	images/electronics/refrigerator/64.jpeg	3150	
148	LTH457	LogiTech	refrigerator	3537	3265	Lightweight refrigerator by LogiTech	1675	images/electronics/refrigerator/60.jpeg	3953	
149	DL5597	Dell	mp3player	3911	3795	Lightweight mp3player by Dell	1166	images/electronics/mp3player/26.jpeg	7757	
150	SNX8909	Sony	refrigerator	4510	4362	Lightweight refrigerator by Sony	1351	images/electronics/refrigerator/34.jpeg	8572	
151	SMNG5665	Samsung	earphone	528	317	Lightweight earphone by Samsung	1027	images/electronics/earphone/1.jpeg	5036	
152	IB9947	iBall	headphone	1215	978	Latest presentation of headphone by iBall	1282	images/electronics/headphone/28.jpeg	5048	
153	SMNG2297	Samsung	television	4455	4226	Latest presentation of television by Samsung	1660	images/electronics/television/4.jpeg	3988	
154	DL2966	Dell	refrigerator	585	353	Latest presentation of refrigerator by Dell	1250	images/electronics/refrigerator/105.jpeg	3602	
155	DL5236	Dell	mp3player	636	443	Lightweight mp3player by Dell	1232	images/electronics/mp3player/46.jpeg	1373	
156	IB7215	iBall	refrigerator	3043	2797	High precision refrigerator by iBall	1493	images/electronics/refrigerator/7.jpeg	4658	
157	IB6705	iBall	mp3player	3142	2933	Lightweight mp3player by iBall	1097	images/electronics/mp3player/97.jpeg	5562	
158	IB5838	iBall	mp3player	4462	4207	Latest presentation of mp3player by iBall	1556	images/electronics/mp3player/34.jpeg	6158	
159	DL6990	Dell	mp3player	1310	1098	Lightweight mp3player by Dell	1836	images/electronics/mp3player/52.jpeg	3532	
160	SMNG501	Samsung	mobile	2866	2576	Lightweight mobile by Samsung	1978	images/electronics/mobile/7.jpeg	6356	
161	IB6369	iBall	mp3player	1219	919	High precision mp3player by iBall	1721	images/electronics/mp3player/57.jpeg	5025	
162	LTH4203	LogiTech	headphone	4106	3827	High precision headphone by LogiTech	1476	images/electronics/headphone/11.jpeg	7491	
163	IB3612	iBall	mobile	2404	2164	Latest presentation of mobile by iBall	1384	images/electronics/mobile/8.jpeg	6536	
164	IB5004	iBall	earphone	1981	1857	High precision earphone by iBall	1402	images/electronics/earphone/20.jpeg	9303	
165	SMNG7330	Samsung	mobile	4099	3978	Lightweight mobile by Samsung	1731	images/electronics/mobile/17.jpeg	1766	
166	IB4678	iBall	television	3599	3396	High precision television by iBall	1416	images/electronics/television/28.jpeg	5065	
167	SMNG6142	Samsung	fan	2855	2751	High precision fan by Samsung	1663	images/electronics/fan/9.jpeg	3924	
168	DL7553	Dell	mp3player	700	428	Lightweight mp3player by Dell	1804	images/electronics/mp3player/18.jpeg	2028	
169	DL8728	Dell	television	2308	2203	High precision television by Dell	1287	images/electronics/television/23.jpeg	7100	
170	DL1179	Dell	fan	2850	2710	Latest presentation of fan by Dell	1401	images/electronics/fan/19.jpeg	9767	
171	IB4169	iBall	headphone	1868	1624	High precision headphone by iBall	1903	images/electronics/headphone/17.jpeg	7463	
172	LTH8167	LogiTech	mobile	670	476	High precision mobile by LogiTech	1556	images/electronics/mobile/30.jpeg	8260	
173	DL6311	Dell	headphone	2234	2057	High precision headphone by Dell	1622	images/electronics/headphone/39.jpeg	1644	
174	SNX4435	Sony	headphone	3709	3500	Latest presentation of headphone by Sony	1719	images/electronics/headphone/40.jpeg	5878	
175	LTH5484	LogiTech	mp3player	753	613	Lightweight mp3player by LogiTech	1619	images/electronics/mp3player/114.jpeg	4826	
176	IB685	iBall	refrigerator	2994	2834	Lightweight refrigerator by iBall	1817	images/electronics/refrigerator/41.jpeg	5295	
177	SNX4520	Sony	mp3player	1940	1668	Lightweight mp3player by Sony	1243	images/electronics/mp3player/13.jpeg	4886	
178	SMNG6180	Samsung	mobile	2736	2585	High precision mobile by Samsung	1707	images/electronics/mobile/9.jpeg	7743	
179	DL4744	Dell	mp3player	2072	1868	High precision mp3player by Dell	1498	images/electronics/mp3player/84.jpeg	2745	
180	SMNG2589	Samsung	television	916	770	Latest presentation of television by Samsung	1315	images/electronics/television/13.jpeg	1027	
181	SNX8006	Sony	mp3player	4864	4758	High precision mp3player by Sony	1039	images/electronics/mp3player/14.jpeg	4826	
182	SMNG4412	Samsung	mp3player	4940	4789	Lightweight mp3player by Samsung	1192	images/electronics/mp3player/24.jpeg	2029	
183	IB731	iBall	mobile	2561	2372	Latest presentation of mobile by iBall	1622	images/electronics/mobile/1.jpeg	5687	
184	DL5026	Dell	fan	4802	4541	High precision fan by Dell	1306	images/electronics/fan/6.jpeg	4626	
185	LTH4693	LogiTech	mp3player	2937	2697	Lightweight mp3player by LogiTech	1157	images/electronics/mp3player/61.jpeg	2355	
186	LTH4788	LogiTech	fan	3219	3083	Lightweight fan by LogiTech	1897	images/electronics/fan/19.jpeg	1834	
187	IB2532	iBall	mobile	2402	2220	Latest presentation of mobile by iBall	1854	images/electronics/mobile/42.jpeg	4701	
188	DL5179	Dell	mp3player	4647	4392	Latest presentation of mp3player by Dell	1501	images/electronics/mp3player/8.jpeg	3899	
189	IB3790	iBall	television	4331	4141	Latest presentation of television by iBall	1826	images/electronics/television/25.jpeg	6234	
190	LTH8594	LogiTech	fan	4890	4707	Lightweight fan by LogiTech	1919	images/electronics/fan/23.jpeg	4416	
191	SNX422	Sony	earphone	939	739	Latest presentation of earphone by Sony	1606	images/electronics/earphone/2.jpeg	4970	
192	DL9535	Dell	mobile	1606	1327	High precision mobile by Dell	1966	images/electronics/mobile/4.jpeg	5468	
193	DL7460	Dell	headphone	4920	4694	High precision headphone by Dell	1480	images/electronics/headphone/11.jpeg	3317	
194	SMNG8015	Samsung	mp3player	1920	1754	Latest presentation of mp3player by Samsung	1082	images/electronics/mp3player/21.jpeg	6752	
195	LTH2488	LogiTech	mobile	4022	3917	Lightweight mobile by LogiTech	1906	images/electronics/mobile/32.jpeg	6582	
196	SMNG1346	Samsung	headphone	3187	3057	Latest presentation of headphone by Samsung	1253	images/electronics/headphone/25.jpeg	9565	
197	IB8881	iBall	headphone	4885	4657	Latest presentation of headphone by iBall	1451	images/electronics/headphone/26.jpeg	8055	
198	IB1548	iBall	television	4486	4313	Latest presentation of television by iBall	1608	images/electronics/television/3.jpeg	2436	
199	SNX3172	Sony	mobile	2243	2086	High precision mobile by Sony	1367	images/electronics/mobile/38.jpeg	5985	
200	LTH7861	LogiTech	mp3player	3960	3829	High precision mp3player by LogiTech	1620	images/electronics/mp3player/36.jpeg	9409	
201	LTH9322	LogiTech	fan	2095	1842	High precision fan by LogiTech	1354	images/electronics/fan/29.jpeg	6421	
202	LTH3086	LogiTech	headphone	3008	2826	Lightweight headphone by LogiTech	1157	images/electronics/headphone/16.jpeg	6293	
203	DL7867	Dell	earphone	3892	3759	High precision earphone by Dell	1259	images/electronics/earphone/22.jpeg	1520	
204	SNX3802	Sony	headphone	3245	3026	Lightweight headphone by Sony	1297	images/electronics/headphone/28.jpeg	2117	
205	DL9341	Dell	fan	1827	1723	Latest presentation of fan by Dell	1492	images/electronics/fan/12.jpeg	2592	
206	LTH310	LogiTech	mobile	4421	4122	Lightweight mobile by LogiTech	1487	images/electronics/mobile/23.jpeg	4786	
207	SNX9894	Sony	fan	3826	3675	Latest presentation of fan by Sony	1259	images/electronics/fan/17.jpeg	6392	
208	DL2303	Dell	headphone	2321	2077	Latest presentation of headphone by Dell	1438	images/electronics/headphone/41.jpeg	6064	
209	IB1727	iBall	mobile	2704	2577	Lightweight mobile by iBall	1926	images/electronics/mobile/28.jpeg	1644	
210	DL8718	Dell	mp3player	2864	2731	Latest presentation of mp3player by Dell	1288	images/electronics/mp3player/92.jpeg	4599	
211	SMNG419	Samsung	fan	699	554	Lightweight fan by Samsung	1073	images/electronics/fan/16.jpeg	7884	
212	SMNG9287	Samsung	mobile	3411	3253	Lightweight mobile by Samsung	1068	images/electronics/mobile/30.jpeg	7038	
213	DL5932	Dell	fan	1349	1212	High precision fan by Dell	1430	images/electronics/fan/38.jpeg	1977	
214	DL890	Dell	headphone	931	636	High precision headphone by Dell	1763	images/electronics/headphone/6.jpeg	9303	
215	DL8591	Dell	mobile	1638	1458	Lightweight mobile by Dell	1087	images/electronics/mobile/48.jpeg	5800	
216	DL6242	Dell	headphone	4734	4434	High precision headphone by Dell	1687	images/electronics/headphone/8.jpeg	5807	
217	DL687	Dell	refrigerator	803	612	High precision refrigerator by Dell	1424	images/electronics/refrigerator/104.jpeg	1013	
218	SMNG2771	Samsung	fan	3479	3219	Latest presentation of fan by Samsung	1167	images/electronics/fan/33.jpeg	9930	
219	LTH6061	LogiTech	earphone	2529	2236	High precision earphone by LogiTech	1218	images/electronics/earphone/31.jpeg	7322	
220	DL9821	Dell	mobile	3078	2962	Latest presentation of mobile by Dell	1817	images/electronics/mobile/32.jpeg	2480	
221	DL9685	Dell	fan	2163	1894	Latest presentation of fan by Dell	1297	images/electronics/fan/12.jpeg	1616	
222	IB8980	iBall	mp3player	3683	3526	Latest presentation of mp3player by iBall	1401	images/electronics/mp3player/9.jpeg	8345	
223	IB8991	iBall	mobile	1139	960	Lightweight mobile by iBall	1616	images/electronics/mobile/1.jpeg	5081	
224	SMNG663	Samsung	television	4643	4466	High precision television by Samsung	1828	images/electronics/television/17.jpeg	4899	
225	IB6591	iBall	headphone	3057	2773	Latest presentation of headphone by iBall	1382	images/electronics/headphone/3.jpeg	5615	
226	DL600	Dell	mp3player	4433	4222	High precision mp3player by Dell	1405	images/electronics/mp3player/6.jpeg	9474	
227	IB5709	iBall	refrigerator	1087	809	Lightweight refrigerator by iBall	1195	images/electronics/refrigerator/2.jpeg	2049	
228	SMNG6891	Samsung	mobile	3911	3720	Latest presentation of mobile by Samsung	1136	images/electronics/mobile/44.jpeg	5681	
229	SMNG1495	Samsung	headphone	3325	3155	Latest presentation of headphone by Samsung	1734	images/electronics/headphone/37.jpeg	5484	
230	IB6002	iBall	television	1516	1252	High precision television by iBall	1256	images/electronics/television/13.jpeg	8080	
231	LTH8990	LogiTech	mp3player	816	556	Lightweight mp3player by LogiTech	1213	images/electronics/mp3player/100.jpeg	6250	
232	LTH6664	LogiTech	fan	4435	4254	High precision fan by LogiTech	1607	images/electronics/fan/16.jpeg	3479	
233	LTH263	LogiTech	fan	2755	2466	Lightweight fan by LogiTech	1042	images/electronics/fan/16.jpeg	1652	
